title_year,country_USA,Language_English,color,duration,aspect_ratio,director_100,actor_1_name_100,actor_1_facebook_likes,actor_2_name_100,actor_2_facebook_likes,actor_3_name_100,actor_3_facebook_likes,cast_total_facebook_likes,main_stream,Comedy,Thriller,Biography,History,War,Crime,Romance,Animation,Horror,Western,Family,Documentary,Drama,Sport,Sci-Fi,Adventure,Music,Mystery,Action,Fantasy,Musical,Genre_Others,budget_corrected,gross_world,Profit
2007.0,1,1,Color,122.0,2.35,0,0,24000.0,0,15000.0,0,11000.0,50950,73,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27500000.0,27066382,-433618.0
1991.0,1,1,Color,110.0,2.39,0,0,12000.0,0,1000.0,0,664.0,16230,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,30000000.0,96888996,66888996.0
2002.0,1,1,Color,116.0,2.39,0,0,1000.0,0,482.0,0,477.0,3845,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27000000.0,73839240,46839240.0
1997.0,1,1,Color,115.0,2.35,0,1,11000.0,0,956.0,0,685.0,14322,124,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,27000000.0,60527873,33527873.0
1980.0,1,1,Color,148.0,1.85,0,0,1000.0,0,809.0,0,326.0,2566,166,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,27000000.0,115229890,88229890.0
2008.0,1,1,Color,119.0,1.85,0,0,953.0,0,713.0,0,523.0,3525,120,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,27000000.0,44352417,17352417.0
2012.0,1,1,Color,118.0,2.35,0,0,1000.0,0,773.0,0,715.0,3389,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25000000.0,31158113,6158113.0
2002.0,0,1,Color,101.0,2.39,0,0,66.0,0,5.0,0,3.0,74,250,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30000000.0,130549455,100549455.0
1999.0,1,1,Color,82.0,2.39,0,0,1000.0,0,888.0,0,429.0,3313,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,35000000.0,56870414,21870414.0
2006.0,0,1,Color,110.0,2.35,0,0,13000.0,1,11000.0,0,1000.0,26451,341,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,27000000.0,56308881,29308881.0
2006.0,0,1,Color,110.0,2.35,0,0,13000.0,1,11000.0,0,1000.0,26451,341,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,27000000.0,56308881,29308881.0
1983.0,1,1,Color,193.0,1.85,0,0,2000.0,0,826.0,0,820.0,6341,23,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,27000000.0,21192315,-5807685.0
2011.0,0,1,Color,130.0,2.39,0,0,898.0,0,584.0,0,358.0,2452,41,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30000000.0,15395087,-14604913.0
1984.0,0,1,Color,94.0,2.35,0,0,523.0,0,312.0,0,271.0,1560,63,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,27000000.0,20251411,-6748589.0
1998.0,0,1,Color,111.0,2.39,0,0,3000.0,0,882.0,0,531.0,4696,204,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,27000000.0,27200316,200316.0
2008.0,0,1,Color,110.0,2.35,0,0,3000.0,0,2000.0,0,844.0,6420,83,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25035750.0,43343384,18307634.0
1985.0,0,1,Color,109.0,1.85,0,0,303.0,0,146.0,0,137.0,960,87,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,25000000.0,11137801,-13862199.0
1998.0,1,1,Color,123.0,2.39,1,1,11000.0,0,597.0,0,324.0,11969,59,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,27000000.0,10452012,-16547988.0
2009.0,1,1,Color,109.0,2.35,0,0,14000.0,0,716.0,0,355.0,15790,154,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,26000000.0,28190603,2190603.0
2004.0,1,1,Color,99.0,1.78,0,0,748.0,0,489.0,0,398.0,1721,321,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,27000000.0,11416075,-15583925.0
2007.0,1,1,Color,106.0,1.85,0,0,1000.0,0,506.0,0,460.0,2495,93,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,27000000.0,9411042,-17588958.0
2011.0,1,1,Color,89.0,1.85,0,0,2000.0,0,734.0,0,640.0,4311,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,27000000.0,85564310,58564310.0
2016.0,1,1,Color,98.0,2.39,0,0,8000.0,0,698.0,0,638.0,10894,216,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27000000.0,93282604,66282604.0
2001.0,0,1,Color,93.0,2.35,0,0,783.0,0,132.0,0,57.0,1044,122,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27000000.0,12881605,-14118395.0
1999.0,1,1,Color,112.0,1.85,0,1,22000.0,1,22000.0,0,638.0,46022,54,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15000000.0,4488529,-10511471.0
2004.0,1,1,Color,101.0,2.35,0,0,1000.0,0,968.0,0,749.0,4186,199,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27000000.0,21148829,-5851171.0
2008.0,1,1,Color,104.0,2.35,0,1,22000.0,0,18000.0,0,17000.0,71973,58,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25000000.0,6759057,-18240943.0
2003.0,0,1, Black and White,120.0,1.85,0,0,844.0,0,766.0,0,387.0,3286,147,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27000000.0,1079822,-25920178.0
2009.0,1,1,Color,91.0,1.85,0,0,567.0,0,402.0,0,328.0,2954,42,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26000000.0,183348429,157348429.0
2003.0,1,1,Color,97.0,1.85,0,0,2000.0,0,528.0,0,512.0,3984,12,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,20000000.0,160846332,140846332.0
2005.0,1,1,Color,133.0,1.85,0,0,7000.0,0,966.0,0,218.0,8341,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000000.0,177378645,151378645.0
1998.0,1,1,Color,123.0,2.39,0,0,1000.0,0,264.0,0,239.0,1690,53,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25000000.0,289317794,264317794.0
2014.0,1,1,Color,114.0,2.39,0,1,14000.0,0,439.0,0,313.0,15428,129,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,28000000.0,58834384,30834384.0
1990.0,1,1,Color,111.0,1.85,0,0,743.0,0,394.0,0,344.0,2403,118,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15000000.0,201957688,186957688.0
2008.0,1,1,Color,117.0,2.35,0,0,11000.0,0,989.0,0,919.0,15590,177,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27000000.0,101624843,74624843.0
1998.0,1,1,Color,121.0,2.39,0,0,1000.0,0,794.0,0,343.0,2747,23,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26000000.0,98005666,72005666.0
2003.0,1,1,Color,139.0,2.35,0,1,3000.0,0,693.0,0,648.0,5458,71,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,22000000.0,68296293,46296293.0
1990.0,1,1,Color,115.0,2.39,0,0,8000.0,0,1000.0,0,442.0,10493,169,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,26000000.0,61489265,35489265.0
1977.0,1,1, Black and White,175.0,2.39,0,0,385.0,0,232.0,0,14.0,669,9,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27000000.0,50750000,23750000.0
2005.0,1,1,Color,85.0,2.35,0,0,332.0,0,285.0,0,178.0,1090,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26000000.0,96258201,70258201.0
2003.0,1,1,Color,90.0,1.85,0,0,748.0,0,439.0,0,392.0,3172,207,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26000000.0,90941129,64941129.0
2000.0,0,1,Color,107.0,2.39,1,0,1000.0,0,596.0,0,577.0,3066,71,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,26000000.0,71870729,45870729.0
2010.0,1,1,Color,100.0,2.35,0,0,2000.0,0,850.0,0,534.0,3889,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,26000000.0,67918658,41918658.0
2013.0,1,1,Color,129.0,2.39,0,0,12000.0,0,412.0,0,385.0,13573,67,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26000000.0,87305549,61305549.0
2004.0,1,1,Color,109.0,1.85,0,0,19000.0,0,3000.0,0,2000.0,28493,18,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26000000.0,61315215,35315215.0
2002.0,1,1,Color,94.0,1.85,0,0,2000.0,0,587.0,0,528.0,3917,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,26000000.0,38793283,12793283.0
1985.0,1,1,Color,133.0,2.39,0,0,826.0,0,130.0,0,67.0,1154,61,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,26000000.0,32192570,6192570.0
2009.0,1,1,Color,105.0,2.35,0,0,20000.0,0,15000.0,0,3000.0,42473,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26000000.0,43474578,17474578.0
2009.0,1,1,Color,105.0,2.35,0,0,20000.0,0,15000.0,0,1000.0,39473,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26000000.0,43474578,17474578.0
2004.0,1,1,Color,100.0,2.39,0,0,1000.0,0,934.0,0,588.0,3742,33,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,26000000.0,28818995,2818995.0
2011.0,1,1,Color,113.0,1.85,0,1,22000.0,0,988.0,0,307.0,23456,65,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56000000.0,142044638,86044638.0
2001.0,0,1,Color,118.0,2.35,0,0,11000.0,0,216.0,0,155.0,11662,96,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,42000000.0,35402320,-6597680.0
2012.0,1,1,Color,110.0,2.35,0,0,771.0,0,570.0,0,427.0,2356,236,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26000000.0,29699345,3699345.0
2004.0,1,1,Color,110.0,1.85,0,0,826.0,0,590.0,0,509.0,2466,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000.0,14615099,-15384901.0
1994.0,0,1,Color,99.0,2.35,0,0,1000.0,0,691.0,0,535.0,2960,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,26000000.0,12303080,-13696920.0
1996.0,1,1,Color,101.0,1.85,0,0,1000.0,0,854.0,0,223.0,2228,25,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22000000.0,1094668,-20905332.0
2001.0,1,1,Color,103.0,1.85,1,1,11000.0,0,893.0,0,277.0,12534,40,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33000000.0,18914307,-14085693.0
2015.0,1,1,Color,100.0,1.85,0,0,15000.0,0,980.0,0,816.0,19068,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000000.0,24487,-25975513.0
1996.0,1,1,Color,95.0,2.39,0,0,442.0,0,95.0,0,26.0,616,81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,25530000.0,20080020,-5449980.0
2015.0,1,1,Color,117.0,2.35,0,0,16000.0,0,543.0,0,523.0,17847,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,26000000.0,31807156,5807156.0
2005.0,0,1,Color,129.0,1.85,0,0,883.0,0,430.0,0,151.0,1565,335,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,25000000.0,82468097,57468097.0
2004.0,1,0,Color,120.0,2.39,0,0,260.0,0,252.0,0,113.0,705,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30000000.0,612054506,582054506.0
1993.0,1,1,Color,125.0,2.39,0,1,49000.0,0,1000.0,0,711.0,52201,122,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,25000000.0,441286195,416286195.0
1988.0,1,1,Color,133.0,1.85,0,1,10000.0,0,898.0,0,628.0,12285,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25000000.0,354825435,329825435.0
2008.0,1,1,Color,116.0,2.39,0,1,16000.0,0,601.0,0,198.0,17347,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33000000.0,269958228,236958228.0
2008.0,1,1,Color,129.0,2.39,1,0,2000.0,0,826.0,0,655.0,4264,102,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25100000.0,29560587,4460587.0
2008.0,0,1,Color,93.0,2.35,0,1,14000.0,0,816.0,0,485.0,16461,125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25000000.0,226837760,201837760.0
2014.0,1,1,Color,118.0,2.35,0,0,775.0,0,523.0,0,437.0,3197,62,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26000000.0,38609668,12609668.0
1992.0,1,1,Color,129.0,1.85,0,0,970.0,0,854.0,0,164.0,2551,69,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,25000000.0,411006740,386006740.0
1993.0,1,1, Black and White,185.0,2.117572378716745,1,1,14000.0,0,795.0,0,212.0,15233,63,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22000000.0,322161245,300161245.0
2011.0,1,1,Color,146.0,1.85,0,0,15000.0,0,3000.0,0,2000.0,23227,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25000000.0,216639112,191639112.0
2013.0,1,1,Color,128.0,2.35,0,0,19000.0,0,17000.0,0,203.0,36337,19,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28000000.0,9058564,-18941436.0
2004.0,1,1,Color,93.0,1.85,0,0,4000.0,0,2000.0,0,596.0,7800,81,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,80000000.0,181216833,101216833.0
2003.0,1,1,Color,97.0,1.33,0,0,918.0,0,782.0,0,662.0,4692,85,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,30000000.0,116632628,86632628.0
2001.0,1,1,Color,82.0,2.117572378716745,0,0,770.0,0,677.0,0,179.0,2251,165,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,30000000.0,102992536,72992536.0
2008.0,1,1,Color,85.0,1.85,0,0,2000.0,0,1000.0,0,387.0,3958,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,25000000.0,172394180,147394180.0
1991.0,1,1,Color,88.0,1.85,0,0,642.0,0,533.0,0,445.0,2501,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,25000000.0,78656813,53656813.0
1987.0,1,1,Color,119.0,2.35,1,1,22000.0,0,371.0,0,188.0,22767,7,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25000000.0,76270454,51270454.0
2007.0,1,1,Color,122.0,2.39,0,0,2000.0,0,939.0,0,883.0,4738,111,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25000000.0,171627166,146627166.0
2014.0,1,1,Color,99.0,2.35,0,0,655.0,0,521.0,0,460.0,2394,144,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25000000.0,154468902,129468902.0
2001.0,0,1,Color,97.0,2.39,0,1,14000.0,0,1000.0,0,887.0,16999,9,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25000000.0,281995610,256995610.0
2000.0,0,1,Color,121.0,1.85,0,0,541.0,0,399.0,0,163.0,1323,62,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25000000.0,152699976,127699976.0
2003.0,1,1,Color,95.0,1.85,0,0,934.0,0,655.0,0,643.0,3500,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000000.0,124914842,79914842.0
2012.0,1,1,Color,105.0,1.85,0,0,3000.0,0,448.0,0,433.0,5740,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25000000.0,119772232,94772232.0
2011.0,1,1,Color,108.0,2.35,0,0,20000.0,0,962.0,0,766.0,22739,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000.0,149228077,124228077.0
1993.0,1,1,Color,134.0,2.35,0,0,2000.0,0,722.0,0,472.0,4453,32,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,25000000.0,56505065,31505065.0
2000.0,1,1,Color,115.0,2.35,0,0,5000.0,0,848.0,0,775.0,9082,217,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25000000.0,91036760,66036760.0
1976.0,0,1,Color,107.0,2.39,0,0,264.0,0,139.0,0,108.0,673,218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2800000.0,60922980,58122980.0
1976.0,0,1,Color,107.0,2.39,0,0,264.0,0,139.0,0,108.0,673,218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2800000.0,60922980,58122980.0
2006.0,0,1,Color,86.0,2.39,0,0,440.0,0,346.0,0,318.0,2420,148,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000.0,118890272,93890272.0
2012.0,1,1,Color,101.0,2.35,0,0,713.0,0,220.0,0,204.0,1852,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25000000.0,99357138,74357138.0
2007.0,1,1,Color,96.0,1.85,0,0,14000.0,0,11000.0,0,3000.0,28071,200,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,17000000.0,137587063,120587063.0
2004.0,1,1,Color,101.0,2.39,0,1,40000.0,0,14000.0,0,2000.0,58823,97,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,25000000.0,116650613,91650613.0
2013.0,1,1,Color,100.0,1.85,0,0,975.0,0,521.0,0,400.0,3202,62,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25000000.0,53396635,28396635.0
2011.0,1,1,Color,117.0,2.35,0,1,14000.0,0,798.0,0,726.0,16606,57,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,25000000.0,79781695,54781695.0
2005.0,1,1,Color,101.0,2.35,0,1,22000.0,0,812.0,0,317.0,23328,19,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,30000000.0,127369981,97369981.0
2004.0,1,1,Color,98.0,1.85,0,0,640000.0,0,8000.0,0,7000.0,656730,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000000.0,90709367,64709367.0
1990.0,1,1,Color,146.0,1.85,1,1,22000.0,0,854.0,0,635.0,24783,98,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25000000.0,46963277,21963277.0
2003.0,1,1,Color,102.0,2.39,0,0,1000.0,0,934.0,0,434.0,3037,141,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28000000.0,58795814,30795814.0
2005.0,1,1,Color,97.0,1.85,0,1,14000.0,0,2000.0,0,579.0,17278,58,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,25000000.0,123276807,98276807.0
1983.0,1,1,Color,142.0,2.39,1,1,14000.0,0,670.0,0,638.0,16464,22,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25000000.0,65884703,40884703.0
1997.0,1,1,Color,98.0,1.85,0,0,742.0,0,658.0,0,468.0,2457,97,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,25000000.0,44480039,19480039.0
1987.0,0,1,Color,219.0,2.39,1,0,1000.0,0,643.0,0,400.0,2451,34,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37715400.0,43993869,6278469.0
2012.0,1,1,Color,109.0,2.35,0,0,24000.0,0,736.0,0,733.0,26625,94,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,25000000.0,96262212,71262212.0
1997.0,1,1,Color,97.0,2.35,0,0,695.0,0,635.0,0,585.0,2530,313,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25000000.0,48407611,23407611.0
2007.0,1,1,Color,158.0,2.39,1,0,272.0,0,111.0,0,104.0,533,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25000000.0,76182388,51182388.0
2002.0,1,1,Color,85.0,2.39,0,0,1000.0,0,535.0,0,503.0,2908,27,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,25000000.0,60694737,35694737.0
2003.0,1,1,Color,80.0,2.39,0,0,971.0,0,503.0,0,362.0,3017,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,25000000.0,55250496,30250496.0
2002.0,1,1,Color,86.0,1.85,0,0,744.0,0,489.0,0,466.0,3001,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25000000.0,41604473,16604473.0
2005.0,1,1,Color,119.0,2.35,0,0,2000.0,0,953.0,0,917.0,6862,103,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,25000000.0,42013878,17013878.0
2001.0,0,1,Color,98.0,2.35,0,0,5000.0,0,888.0,0,872.0,7945,30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,25000000.0,64437847,39437847.0
2008.0,1,1,Color,97.0,2.39,0,0,15000.0,0,852.0,0,816.0,18789,72,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000.0,70439696,45439696.0
2014.0,1,1,Color,124.0,2.39,0,0,4000.0,0,774.0,0,367.0,6393,87,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25000000.0,38483455,13483455.0
2014.0,0,1, Black and White,97.0,2.35,0,1,12000.0,0,11000.0,0,10000.0,36064,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,25000000.0,66980456,41980456.0
2003.0,1,1,Color,105.0,2.39,0,1,14000.0,0,1000.0,0,742.0,16400,59,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,25000000.0,50732139,25732139.0
2003.0,1,1,Color,104.0,2.35,0,0,296.0,0,270.0,0,177.0,1340,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17000000.0,63102666,46102666.0
2007.0,1,1,Color,101.0,1.85,0,0,1000.0,0,562.0,0,440.0,2822,93,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000.0,59768495,34768495.0
2003.0,1,1,Color,101.0,2.35,0,0,5000.0,0,618.0,0,432.0,6867,56,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,25000000.0,56489558,31489558.0
2002.0,1,1,Color,114.0,1.85,0,0,11000.0,0,577.0,0,530.0,12624,86,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25000000.0,108846072,83846072.0
2006.0,1,1,Color,105.0,1.85,0,0,17000.0,0,1000.0,0,960.0,20109,121,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000.0,57194667,37194667.0
2007.0,0,1,Color,90.0,1.85,0,0,328.0,0,132.0,0,100.0,794,58,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25000000.0,232225908,207225908.0
2004.0,1,1,Color,97.0,2.35,0,0,601.0,0,543.0,0,522.0,2730,44,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,20000000.0,70992898,50992898.0
2013.0,0,1,Color,144.0,2.35,0,0,15000.0,0,960.0,0,745.0,18442,463,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25500000.0,2566435,-22933565.0
2007.0,1,1,Color,114.0,2.35,0,1,49000.0,0,702.0,0,403.0,50927,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,30000000.0,66122026,36122026.0
1998.0,0,1,Color,124.0,1.85,0,0,288.0,0,249.0,0,240.0,1006,48,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30000000.0,82150642,52150642.0
1998.0,0,1,Color,89.0,1.85,0,0,285.0,0,81.0,0,71.0,667,256,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,25000000.0,50688658,25688658.0
1997.0,0,1,Color,93.0,1.85,0,0,1000.0,0,401.0,0,199.0,2176,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,25000000.0,29342592,4342592.0
2011.0,1,1,Color,87.0,1.85,0,0,904.0,0,555.0,0,370.0,3850,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000.0,34942188,9942188.0
2009.0,1,1,Color,88.0,1.85,0,0,756.0,0,713.0,0,571.0,4378,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25000000.0,31439140,6439140.0
